ScenarioID;Reasoning;Description of the classification;ThreatID;VulnerabilityID;RemdiationID;Remediation strategy
S26;Recovering files after a system failure requires recent backups to minimize downtime. V14;Network worm;M28;V16;Backup Assignment (ID 35)  ;error
S26;Recovering damaged files using existing backups is crucial for data restoration. V14;Network worm;M28;V16;Backup Recovery (ID 20)  ;error
S26; staff training needed due to lack of computer literacy. V16;Network worm;M28;V16;Staff Training (ID 34)  ;error
S26;Educating staff on security threats and safe practices. V16;Network worm;M28;V16;Security Awareness Training (PR32)  ;error
S26;Maintaining a safe climate within the company through education and posters. V16;Network worm;M28;V16;Company-Wide Education (PR37)  ;error
S26;Periodic checks to ensure staff follow safety policies. V16;Network worm;M28;V16;Regular Staff Checks (PR34)  ;error
S26;Creating expertise groups based on specific skills for better security measures. V16;Network worm;M28;V16;Expert Groups (PR26)  ;error
S26;Establishing a user support team for ongoing security monitoring and assistance. V23;Network worm;M28;V16;Security Support Team (PR5)  ;error
S26;Assigning access to software applications according to qualifications and need-to-know. V23;Network worm;M28;V16;Access Control (ID 22)  ;error
S26;Configuring systems using a Configuration Management Plan with assigned IDs. V23;Network worm;M28;V16;Configuration Management (PR26);error
S28;Here I reason remediation 1;Unnoticed data theft;M26;V21;1;s12.1  
S28;Here I reason remediation 1;Unnoticed data theft;M26;V21;1;s12.2  
S28;Here I reason remediation 1;Unnoticed data theft;M26;V21;1;s12.3  
S28;Here I reason remediation 1;Unnoticed data theft;M26;V21;1;s12.4  
S28;Here I reason remediation 2;Unnoticed data theft;M26;V21;4;Test to assess the level of computer literacy of staff  
S28;Here I reason remediation 2;Unnoticed data theft;M26;V21;4;s4.1  
S28;Here I reason remediation 2;Unnoticed data theft;M26;V21;4;s4.2  
S28;Here I reason remediation 2;Unnoticed data theft;M26;V21;4;s4.3  
S28;Here I reason remediation 2;Unnoticed data theft;M26;V21;4;s4.4  
S28;Here I reason remediation 2;Unnoticed data theft;M26;V21;4;s4.5  
S28;Here I reason remediation 2;Unnoticed data theft;M26;V21;5;Internal course on the use of procedures based on tests carried out  
S28;Here I reason remediation 2;Unnoticed data theft;M26;V21;5;Final exams to evaluate the level of knowledge acquired  
S28;Here I reason remediation 2;Unnoticed data theft;M26;V21;5;Periodic knowledge checks  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;4;s4.1  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;4;s4.2  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;4;s4.3  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;4;s4.4  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;5;s5.1  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;5;s5.2  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;5;s5.3  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;5;s5.4  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;5;s5.5  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;6;Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;7;Avoid situations of discontent on the part of employees  
S28;Here I reason remediation 3;Unnoticed data theft;M26;V21;8;Regularly review staff safety training  
S28;Here I reason remediation 4;Unnoticed data theft;M26;V21;5;s5.1  
S28;Here I reason remediation 4;Unnoticed data theft;M26;V21;5;s5.2  
S28;Here I reason remediation 4;Unnoticed data theft;M26;V21;5;s5.3  
S28;Here I reason remediation 4;Unnoticed data theft;M26;V21;5;s5.4  
S28;Here I reason remediation 4;Unnoticed data theft;M26;V21;5;s5.5  
S28;Here I reason remediation 5;Unnoticed data theft;M26;V21;1;s12.6  
S28;Here I reason remediation 5;Unnoticed data theft;M26;V21;pr21;Hardware and software inventory  
S28;Here I reason remediation 5;Unnoticed data theft;M26;V21;pr22;Assigning access to application software and operating system according to need-to-know and qualification  
S28;Here I reason remediation 5;Unnoticed data theft;M26;V21;pr26;s26.1  
S28;Here I reason remediation 5;Unnoticed data theft;M26;V21;pr26;s26.2  
S28;Here I reason remediation 5;Unnoticed data theft;M26;V21;pr26;s26.3  
S28;Here I reason remediation 5;Unnoticed data theft;M26;V21;pr26;s26.4  
S28;Here I reason remediation 5;Unnoticed data theft;M26;V21;pr26;s26.5  
S28;Here I reason remediation NTH;Unnoticed data theft;M26;V21;pr3;s3.1  
S28;Here I reason remediation NTH;Unnoticed data theft;M26;V21;pr3;s3.2  
S28;Here I reason remediation NTH;Unnoticed data theft;M26;V21;pr3;s3.3  
S28;Here I reason remediation NTH;Unnoticed data theft;M26;V21;pr3;s3.4  
S28;Here I reason remediation NTH;Unnoticed data theft;M26;V21;pr3;s3.5  
S28;Here I reason remediation NTH;Unnoticed data theft;M26;V21;pr3;s3.6  
S28;Here I reason remediation NTH;Unnoticed data theft;M26;V21;pr3;s3.7
S29;Reasoning: Restart system in single-user mode for immediate recovery;Unnoticed data theft;M26;V21; rem_id_s12_01; Remedy: Single-user mode setup  
S29;Reasoning: Recover files active at failure;Unnoticed data theft;M26;V21; rem_id_s12_02; Remedy: File recovery using backups  
S29;Reasoning: Recover damaged files with backups;Unnoticed data theft;M26;V21; rem_id_s12_03; Remedy: Use previously created backups for repair  
S29;Reasoning: Check critical files related to passwords;Unnoticed data theft;M26;V21; rem_id_s12_04; Remedy: Perform password-related audits  
S29;Reasoning: Test staff computer literacy;Unnoticed data theft;M26;V21; rem_id_pe4_01; NTH
S29;Reasoning: Internal course on procedures based on tests;Unnoticed data theft;M26;V21; rem_id_pe4_02; NTH
S29;Reasoning: Final exams for knowledge evaluation;Unnoticed data theft;M26;V21; rem_id_pe4_03; NTH
S29;Reasoning: Periodic knowledge checks;Unnoticed data theft;M26;V21; rem_id_pe4_04; NTH
S29;Reasoning: Create working groups by expertise;Unnoticed data theft;M26;V21; rem_id_pe4_05; NTH
S29;Reasoning: Ensure staff follows safety policy;Unnoticed data theft;M26;V21; rem_id_pe3_01; Remedy: Promote safety awareness and adherence through training  
S29;Reasoning: Educate staff on threat mitigation;Unnoticed data theft;M26;V21; rem_id_pe3_02; Remedy: Implement staff education programs on security threats  
S29;Reasoning: Maintain safety regulations with posters;Unnoticed data theft;M26;V21; rem_id_pe3_03; Remedy: Display posters, circular letters, and videos about safety  
S29;Reasoning: Avoid employee discontent due to safety;Unnoticed data theft;M26;V21; rem_id_pe3_04; NTH
S29;Reasoning: Regularly review staff training;Unnoticed data theft;M26;V21; rem_id_pe3_05; Remedy: Schedule periodic reviews of safety training programs  
S29;Reasoning: Keep staff informed on safety news;Unnoticed data theft;M26;V21; rem_id_pe3_06; Remedy: Provide regular updates on industry safety trends and developments  
S29;Reasoning: Maintain company safety climate;Unnoticed data theft;M26;V21; rem_id_pe3_07; NTH
S29;Reasoning: Establish user support for security checks;Unnoticed data theft;M26;V21; rem_id_pe5_01; Remedy: Assign dedicated user support staff for security tasks  
S29;Reasoning: Perform hardware and software inventory;Unnoticed data theft;M26;V21; rem_id_pr21_01; NTH
S29;Reasoning: Assign access based on need-to-know;Unnoticed data theft;M26;V21; rem_id_pr22_01; NTH
S29;Reasoning: Periodic system audits by IT team;Unnoticed data theft;M26;V21; rem_id_pr26_01; Remedy: Schedule regular audits to ensure systems are secure and compliant
S34;Inadequate supervision leading to system failure, s12.1;Network worm;M28;V14;Restarting the system in single-user mode;error
S34;Inadequate supervision causing damage, s12.2;Network worm;M28;V14;Recovering files using backups;error
S34;Critical files related to passwords need protection, s12.3;Network worm;M28;V14;Check critical files associated with passwords;error
S34;Untrained staff causing issues, pe4;Network worm;M28;V14;Staff training including assessments and final exams;error
S34;Unauthorized software leading to threats, pe3;Network worm;M28;V14;Safety policy motivation and education on threats and mitigation;error
S34;Lack of safety regulations enforcement, pe3.5;Network worm;M28;V14;Regular safety training reviews;error
S34;Inadequate security measures in software usage, pe5;Network worm;M28;V14;Establishing user support for security checks;error
S34;Lack of hardware-software inventory, pr21;Network worm;M28;V14;Regular inventory to ensure proper access;error
S34;Missed configuration management practices, pr26;Network worm;M28;V14;Implementing a comprehensive CM process with unique identifiers and control plans;error
S37;Reasoning;Network worm;M28;V14;Remediation ID;Remediation Strategy  
S37;Reasoning: Restart system in single-user mode after failure;Network worm;M28;V14;Remediation ID: s12.1;Remediation Strategy: Restart the system in single-user mode to prevent recurrence of network worm issues  
S37;Reasoning: Recover files active at system failure;Network worm;M28;V14;Remediation ID: s12.2;Remediation Strategy: Recover damaged files using previously made backups  
S37;Reasoning: Inadequate supervision leading to network worm;Network worm;M28;V14;Remediation ID: pe4;Remediation Strategy: Test staff computer literacy and conduct internal training courses  
S37;Reasoning: Internal course on system procedures post-test;Network worm;M28;V14;Remediation ID: pe4.1;Remediation Strategy: Internal course based on test results to improve system understanding  
S37;Reasoning: Final exams after internal course;Network worm;M28;V14;Remediation ID: pe4.2;Remediation Strategy: Final exams to evaluate knowledge and proficiency in system procedures  
S37;Reasoning: Periodic checks for knowledge retention;Network worm;M28;V14;Remediation ID: pe4.3;Remediation Strategy: Periodic knowledge checks to ensure ongoing understanding of system processes  
S37;Reasoning: Knowledge gaps addressed through working groups;Network worm;M28;V14;Remediation ID: pe4.4;Remediation Strategy: Creation of working groups based on expertise to address knowledge gaps  
S37;Reasoning: Ensure staff follows company safety policy;Network worm;M28;V14;Remediation ID: pe3.1;Remediation Strategy: Motivate staff to follow the company's safety policy to prevent unauthorized software usage  
S37;Reasoning: Educate staff on potential threats and mitigation measures;Network worm;M28;V14;Remediation ID: pe3.2;Remediation Strategy: Educate staff on possible threats and implement mitigation measures for unauthorized software applications  
S37;Reasoning: Maintain attention to safety regulations visually;Network worm;M28;V14;Remediation ID: pe3.3;Remediation Strategy: Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos  
